user_id,ad_click_date,landing_page_view_date,signup_date,trial_date,purchase_date,campaign,channel
user_358,2024-01-30,2024-01-30,2024-01-31,,,Spring Launch,YouTube
user_359,2024-01-12,2024-01-12,2024-01-14,2024-01-16,,Spring Launch,Facebook
user_360,2024-01-05,2024-01-05,2024-01-08,2024-01-09,,Holiday Blitz,TikTok
user_361,2024-01-05,2024-01-05,2024-01-08,2024-01-09,2024-01-10,Spring Launch,TikTok
user_362,2024-01-27,2024-01-27,,,,Holiday Blitz,Facebook
user_363,2024-01-23,2024-01-23,2024-01-25,2024-01-27,,Winter Promo,Instagram
user_364,2024-01-09,2024-01-09,,,,Holiday Blitz,TikTok
user_365,2024-01-09,2024-01-09,2024-01-12,,,Holiday Blitz,Google Ads
user_366,2024-01-03,2024-01-03,,,,Holiday Blitz,TikTok
user_367,2024-01-19,2024-01-19,2024-01-22,2024-01-24,,Winter Promo,Google Ads
user_368,2024-01-16,,,,,Holiday Blitz,Instagram
user_369,2024-01-16,2024-01-16,2024-01-17,2024-01-19,,Holiday Blitz,Instagram
user_370,2024-01-03,2024-01-03,,,,Winter Promo,Facebook
user_371,2024-01-20,2024-01-20,2024-01-23,,,Spring Launch,YouTube
user_372,2024-01-24,2024-01-24,2024-01-27,,,Spring Launch,TikTok
user_373,2024-01-22,2024-01-22,,,,Holiday Blitz,Facebook
user_374,2024-01-24,2024-01-24,,,,Winter Promo,Facebook
user_375,2024-01-01,2024-01-01,2024-01-04,,,Winter Promo,Email
user_376,2024-01-24,2024-01-24,,,,Holiday Blitz,Facebook
user_377,2024-01-20,2024-01-20,2024-01-23,2024-01-24,2024-01-27,Holiday Blitz,YouTube
user_378,2024-01-11,2024-01-11,,,,Spring Launch,Facebook
user_379,2024-01-17,,,,,Spring Launch,Instagram
user_380,2024-01-08,2024-01-08,2024-01-11,2024-01-13,,Holiday Blitz,YouTube
user_381,2024-01-04,2024-01-04,,,,Winter Promo,TikTok
user_382,2024-01-06,2024-01-06,,,,Holiday Blitz,Instagram
user_383,2024-01-08,,,,,Winter Promo,Email
user_384,2024-01-20,2024-01-20,,,,Spring Launch,Email
user_385,2024-01-30,2024-01-30,2024-02-02,2024-02-03,,Holiday Blitz,YouTube
user_386,2024-01-03,2024-01-03,,,,Winter Promo,TikTok
user_387,2024-01-16,2024-01-16,,,,Spring Launch,Google Ads
user_388,2024-01-30,2024-01-30,2024-01-31,2024-02-02,,Holiday Blitz,Google Ads
user_389,2024-01-25,2024-01-25,,,,Holiday Blitz,YouTube
user_390,2024-01-03,2024-01-03,2024-01-04,2024-01-05,2024-01-08,Spring Launch,YouTube
user_391,2024-01-25,2024-01-25,2024-01-26,2024-01-27,,Holiday Blitz,Instagram
user_392,2024-01-29,2024-01-29,2024-01-30,2024-02-01,,Spring Launch,Email
user_393,2024-01-18,2024-01-18,2024-01-19,2024-01-21,2024-01-22,Winter Promo,YouTube
user_394,2024-01-14,2024-01-14,,,,Holiday Blitz,Facebook
user_395,2024-01-18,2024-01-18,2024-01-21,2024-01-22,2024-01-25,Spring Launch,Instagram
user_396,2024-01-02,2024-01-02,2024-01-03,,,Spring Launch,Email
user_397,2024-01-22,,,,,Winter Promo,Instagram
user_398,2024-01-03,2024-01-03,2024-01-04,2024-01-06,,Holiday Blitz,Email
user_399,2024-01-16,2024-01-16,2024-01-18,2024-01-20,2024-01-24,Spring Launch,Facebook
user_400,2024-01-29,2024-01-29,2024-01-30,,,Spring Launch,Email
user_401,2024-01-09,,,,,Spring Launch,Instagram
user_402,2024-01-04,2024-01-04,2024-01-07,,,Holiday Blitz,Email
user_403,2024-01-01,2024-01-01,2024-01-03,2024-01-04,,Holiday Blitz,Instagram
user_404,2024-01-04,2024-01-04,2024-01-07,2024-01-09,2024-01-12,Winter Promo,YouTube
user_405,2024-01-01,2024-01-01,,,,Winter Promo,Facebook
user_406,2024-01-14,2024-01-14,2024-01-15,2024-01-17,2024-01-20,Winter Promo,Instagram
user_407,2024-01-21,2024-01-21,,,,Holiday Blitz,Google Ads
user_408,2024-01-16,2024-01-16,,,,Spring Launch,Google Ads
user_409,2024-01-20,,,,,Holiday Blitz,TikTok
user_410,2024-01-24,2024-01-24,2024-01-27,,,Holiday Blitz,TikTok
user_411,2024-01-08,2024-01-08,2024-01-09,,,Holiday Blitz,Email
user_412,2024-01-07,2024-01-07,,,,Winter Promo,YouTube
user_413,2024-01-03,2024-01-03,2024-01-04,,,Spring Launch,YouTube
user_414,2024-01-17,2024-01-17,2024-01-19,2024-01-21,,Holiday Blitz,Google Ads
user_415,2024-01-01,2024-01-01,2024-01-02,2024-01-03,,Winter Promo,Email
user_416,2024-01-16,2024-01-16,,,,Holiday Blitz,YouTube
user_417,2024-01-12,,,,,Spring Launch,YouTube
user_418,2024-01-27,,,,,Winter Promo,Email
user_419,2024-01-19,2024-01-19,,,,Holiday Blitz,Instagram
user_420,2024-01-22,2024-01-22,2024-01-23,2024-01-25,2024-01-26,Winter Promo,Google Ads
user_421,2024-01-23,,,,,Spring Launch,TikTok
user_422,2024-01-22,2024-01-22,2024-01-25,2024-01-27,2024-01-31,Spring Launch,YouTube
user_423,2024-01-14,,,,,Winter Promo,Instagram
user_424,2024-01-30,2024-01-30,2024-01-31,2024-02-01,,Holiday Blitz,Instagram
user_425,2024-01-06,2024-01-06,2024-01-07,2024-01-08,2024-01-10,Spring Launch,Instagram
user_426,2024-01-06,2024-01-06,2024-01-07,2024-01-09,,Spring Launch,Instagram
user_427,2024-01-13,2024-01-13,2024-01-15,2024-01-17,2024-01-20,Holiday Blitz,Facebook
user_428,2024-01-19,2024-01-19,,,,Winter Promo,Facebook
user_429,2024-01-22,2024-01-22,2024-01-25,2024-01-26,,Winter Promo,TikTok
user_430,2024-01-08,2024-01-08,2024-01-10,2024-01-11,2024-01-14,Holiday Blitz,Email
user_431,2024-01-27,2024-01-27,2024-01-29,2024-01-30,,Spring Launch,Google Ads
user_432,2024-01-27,2024-01-27,2024-01-28,,,Spring Launch,Email
user_433,2024-01-02,,,,,Holiday Blitz,Facebook
user_434,2024-01-21,2024-01-21,2024-01-22,,,Holiday Blitz,Email
user_435,2024-01-30,2024-01-30,2024-01-31,,,Winter Promo,Email
user_436,2024-01-01,2024-01-01,2024-01-02,,,Winter Promo,Instagram
user_437,2024-01-28,2024-01-28,2024-01-29,2024-01-31,,Holiday Blitz,YouTube
user_438,2024-01-15,,,,,Spring Launch,Facebook
user_439,2024-01-01,2024-01-01,,,,Winter Promo,Facebook
user_440,2024-01-05,2024-01-05,2024-01-07,2024-01-08,,Holiday Blitz,Email
user_441,2024-01-28,2024-01-28,,,,Spring Launch,YouTube
user_442,2024-01-29,2024-01-29,,,,Winter Promo,Email
user_443,2024-01-16,2024-01-16,2024-01-17,,,Holiday Blitz,Google Ads
user_444,2024-01-19,,,,,Holiday Blitz,Facebook
user_445,2024-01-04,2024-01-04,2024-01-07,2024-01-09,2024-01-12,Spring Launch,Instagram
user_446,2024-01-03,2024-01-03,,,,Spring Launch,Instagram
user_447,2024-01-17,2024-01-17,2024-01-19,2024-01-20,,Holiday Blitz,Instagram
user_448,2024-01-17,2024-01-17,2024-01-20,2024-01-22,2024-01-25,Spring Launch,TikTok
user_449,2024-01-12,2024-01-12,2024-01-15,2024-01-16,2024-01-19,Holiday Blitz,TikTok
user_450,2024-01-28,2024-01-28,,,,Spring Launch,Facebook
user_451,2024-01-30,2024-01-30,,,,Spring Launch,Facebook
user_452,2024-01-29,2024-01-29,2024-01-31,2024-02-01,2024-02-04,Winter Promo,Instagram
user_453,2024-01-14,2024-01-14,2024-01-17,2024-01-19,,Winter Promo,Facebook
user_454,2024-01-21,2024-01-21,2024-01-23,2024-01-24,2024-01-28,Spring Launch,Instagram
user_455,2024-01-06,2024-01-06,2024-01-09,2024-01-11,2024-01-15,Holiday Blitz,Google Ads
user_456,2024-01-03,2024-01-03,2024-01-06,2024-01-08,2024-01-09,Spring Launch,Google Ads
user_457,2024-01-28,,,,,Winter Promo,Google Ads
user_458,2024-01-09,2024-01-09,,,,Holiday Blitz,Email
user_459,2024-01-05,2024-01-05,,,,Spring Launch,Email
user_460,2024-01-24,2024-01-24,2024-01-26,2024-01-28,2024-02-01,Spring Launch,YouTube
user_461,2024-01-29,2024-01-29,2024-02-01,,,Spring Launch,YouTube
user_462,2024-01-17,2024-01-17,,,,Spring Launch,YouTube
user_463,2024-01-14,2024-01-14,,,,Winter Promo,Google Ads
user_464,2024-01-21,2024-01-21,,,,Winter Promo,Google Ads
user_465,2024-01-03,2024-01-03,,,,Winter Promo,Google Ads
user_466,2024-01-28,2024-01-28,,,,Winter Promo,Facebook
user_467,2024-01-01,2024-01-01,2024-01-02,,,Holiday Blitz,Facebook
user_468,2024-01-20,2024-01-20,2024-01-22,2024-01-23,,Holiday Blitz,Google Ads
user_469,2024-01-29,2024-01-29,,,,Holiday Blitz,Instagram
user_470,2024-01-21,,,,,Spring Launch,YouTube
user_471,2024-01-23,2024-01-23,2024-01-25,2024-01-26,2024-01-28,Holiday Blitz,Email
user_472,2024-01-01,2024-01-01,2024-01-04,,,Winter Promo,YouTube
user_473,2024-01-03,2024-01-03,,,,Winter Promo,Instagram
user_474,2024-01-18,,,,,Spring Launch,TikTok
user_475,2024-01-25,2024-01-25,2024-01-28,,,Holiday Blitz,Facebook
user_476,2024-01-10,2024-01-10,2024-01-12,2024-01-14,,Spring Launch,Google Ads
user_477,2024-01-22,2024-01-22,,,,Spring Launch,Facebook
user_478,2024-01-26,2024-01-26,2024-01-27,2024-01-29,2024-01-31,Holiday Blitz,Facebook
user_479,2024-01-03,2024-01-03,2024-01-05,,,Spring Launch,Instagram
user_480,2024-01-08,2024-01-08,,,,Holiday Blitz,Facebook
user_481,2024-01-14,2024-01-14,2024-01-17,2024-01-18,,Holiday Blitz,Facebook
user_482,2024-01-24,2024-01-24,2024-01-26,2024-01-28,,Spring Launch,YouTube
user_483,2024-01-18,,,,,Winter Promo,YouTube
user_484,2024-01-15,2024-01-15,2024-01-18,2024-01-20,,Holiday Blitz,TikTok
user_485,2024-01-22,2024-01-22,,,,Winter Promo,Instagram
user_486,2024-01-23,2024-01-23,2024-01-24,2024-01-26,2024-01-29,Winter Promo,Google Ads
user_487,2024-01-02,2024-01-02,2024-01-03,2024-01-05,,Holiday Blitz,YouTube
user_488,2024-01-27,,,,,Winter Promo,TikTok
user_489,2024-01-10,2024-01-10,2024-01-11,2024-01-13,,Spring Launch,Facebook
user_490,2024-01-02,2024-01-02,,,,Spring Launch,TikTok
user_491,2024-01-26,2024-01-26,,,,Winter Promo,TikTok
user_492,2024-01-17,2024-01-17,,,,Spring Launch,Email
user_493,2024-01-08,2024-01-08,2024-01-11,2024-01-12,,Holiday Blitz,YouTube
user_494,2024-01-01,2024-01-01,,,,Holiday Blitz,TikTok
user_495,2024-01-09,2024-01-09,2024-01-12,,,Winter Promo,TikTok
user_496,2024-01-11,2024-01-11,,,,Spring Launch,Email
user_497,2024-01-22,2024-01-22,,,,Winter Promo,Google Ads
user_498,2024-01-16,,,,,Spring Launch,Facebook
user_499,2024-01-07,2024-01-07,2024-01-10,2024-01-11,2024-01-15,Holiday Blitz,YouTube
user_500,2024-01-29,2024-01-29,2024-02-01,2024-02-02,,Spring Launch,Google Ads
user_501,2024-01-10,2024-01-10,2024-01-12,2024-01-13,,Spring Launch,Instagram
user_502,2024-01-23,2024-01-23,,,,Winter Promo,Google Ads
user_503,2024-01-26,2024-01-26,2024-01-29,2024-01-31,2024-02-03,Holiday Blitz,Instagram
user_504,2024-01-03,2024-01-03,2024-01-04,,,Spring Launch,Instagram
user_505,2024-01-18,2024-01-18,2024-01-21,2024-01-23,2024-01-26,Holiday Blitz,YouTube
user_506,2024-01-25,2024-01-25,,,,Spring Launch,Email
user_507,2024-01-24,2024-01-24,2024-01-26,2024-01-27,,Holiday Blitz,Instagram
user_508,2024-01-13,,,,,Spring Launch,Facebook
user_509,2024-01-28,2024-01-28,2024-01-31,2024-02-01,,Holiday Blitz,YouTube
user_510,2024-01-26,2024-01-26,,,,Spring Launch,TikTok
user_511,2024-01-07,2024-01-07,2024-01-09,2024-01-10,2024-01-12,Holiday Blitz,TikTok
user_512,2024-01-25,2024-01-25,,,,Spring Launch,Instagram
user_513,2024-01-04,2024-01-04,2024-01-05,,,Spring Launch,YouTube
user_514,2024-01-13,2024-01-13,2024-01-16,,,Holiday Blitz,Facebook
user_515,2024-01-20,2024-01-20,2024-01-22,,,Winter Promo,YouTube
user_516,2024-01-01,2024-01-01,2024-01-03,2024-01-04,,Spring Launch,YouTube
user_517,2024-01-08,2024-01-08,2024-01-09,,,Spring Launch,TikTok
user_518,2024-01-14,2024-01-14,2024-01-16,2024-01-17,,Winter Promo,Instagram
user_519,2024-01-16,,,,,Spring Launch,Google Ads
user_520,2024-01-14,2024-01-14,2024-01-17,,,Holiday Blitz,YouTube
user_521,2024-01-12,2024-01-12,2024-01-15,,,Winter Promo,Instagram
user_522,2024-01-19,2024-01-19,,,,Spring Launch,TikTok
user_523,2024-01-23,2024-01-23,2024-01-24,2024-01-25,2024-01-29,Holiday Blitz,Facebook
user_524,2024-01-15,2024-01-15,,,,Holiday Blitz,Facebook
user_525,2024-01-28,2024-01-28,,,,Winter Promo,Google Ads
user_526,2024-01-02,2024-01-02,2024-01-04,,,Winter Promo,Facebook
user_527,2024-01-02,2024-01-02,,,,Winter Promo,Instagram
user_528,2024-01-23,2024-01-23,2024-01-25,2024-01-27,,Holiday Blitz,Google Ads
user_529,2024-01-22,2024-01-22,2024-01-25,2024-01-26,,Spring Launch,TikTok
user_530,2024-01-19,2024-01-19,2024-01-20,,,Holiday Blitz,Instagram
user_531,2024-01-25,2024-01-25,2024-01-26,2024-01-28,,Holiday Blitz,TikTok
user_532,2024-01-26,2024-01-26,2024-01-28,2024-01-30,,Winter Promo,TikTok
user_533,2024-01-30,,,,,Spring Launch,Google Ads
user_534,2024-01-29,,,,,Holiday Blitz,Google Ads
user_535,2024-01-22,2024-01-22,2024-01-23,2024-01-25,2024-01-26,Winter Promo,Instagram
user_536,2024-01-26,2024-01-26,2024-01-28,2024-01-29,,Winter Promo,Google Ads
user_537,2024-01-26,2024-01-26,2024-01-29,2024-01-31,,Spring Launch,Instagram
user_538,2024-01-22,,,,,Spring Launch,Facebook
user_539,2024-01-17,,,,,Winter Promo,Facebook
user_540,2024-01-20,2024-01-20,2024-01-21,2024-01-22,2024-01-23,Spring Launch,YouTube
user_541,2024-01-10,2024-01-10,2024-01-12,2024-01-14,2024-01-17,Spring Launch,Email
user_542,2024-01-06,2024-01-06,,,,Holiday Blitz,Email
user_543,2024-01-15,2024-01-15,,,,Spring Launch,Facebook
user_544,2024-01-22,2024-01-22,2024-01-25,,,Winter Promo,YouTube
user_545,2024-01-11,,,,,Spring Launch,Email
user_546,2024-01-28,2024-01-28,2024-01-31,2024-02-01,,Holiday Blitz,Instagram
user_547,2024-01-05,2024-01-05,2024-01-07,,,Spring Launch,Instagram
user_548,2024-01-01,,,,,Holiday Blitz,Google Ads
user_549,2024-01-08,2024-01-08,2024-01-11,2024-01-12,,Spring Launch,Email
user_550,2024-01-21,2024-01-21,,,,Spring Launch,TikTok
user_551,2024-01-28,2024-01-28,2024-01-30,2024-01-31,2024-02-04,Winter Promo,Instagram
user_552,2024-01-12,2024-01-12,2024-01-13,,,Winter Promo,Email
user_553,2024-01-12,2024-01-12,2024-01-14,2024-01-15,,Spring Launch,Google Ads
user_554,2024-01-05,2024-01-05,2024-01-07,2024-01-09,,Spring Launch,Facebook
user_555,2024-01-07,2024-01-07,2024-01-10,,,Holiday Blitz,YouTube
user_556,2024-01-04,2024-01-04,2024-01-07,2024-01-08,,Holiday Blitz,TikTok
user_557,2024-01-06,2024-01-06,,,,Winter Promo,Google Ads
user_558,2024-01-13,2024-01-13,2024-01-14,,,Spring Launch,Google Ads
user_559,2024-01-20,2024-01-20,2024-01-21,2024-01-23,,Spring Launch,Google Ads
user_560,2024-01-30,2024-01-30,2024-02-02,,,Holiday Blitz,YouTube
user_561,2024-01-15,2024-01-15,,,,Spring Launch,Instagram
user_562,2024-01-03,2024-01-03,2024-01-05,2024-01-06,,Spring Launch,Email
user_563,2024-01-23,2024-01-23,2024-01-24,2024-01-26,2024-01-28,Spring Launch,Facebook
user_564,2024-01-08,2024-01-08,,,,Holiday Blitz,Facebook
user_565,2024-01-20,2024-01-20,2024-01-21,,,Holiday Blitz,TikTok
user_566,2024-01-16,2024-01-16,2024-01-19,2024-01-20,,Holiday Blitz,YouTube
user_567,2024-01-13,,,,,Spring Launch,Facebook
user_568,2024-01-18,2024-01-18,,,,Holiday Blitz,TikTok
user_569,2024-01-28,2024-01-28,2024-01-30,2024-02-01,,Winter Promo,TikTok
user_570,2024-01-10,2024-01-10,2024-01-13,2024-01-15,2024-01-17,Winter Promo,YouTube
user_571,2024-01-30,2024-01-30,,,,Holiday Blitz,YouTube
user_572,2024-01-19,2024-01-19,2024-01-20,2024-01-21,,Holiday Blitz,Email
user_573,2024-01-17,2024-01-17,,,,Spring Launch,Email
user_574,2024-01-24,2024-01-24,2024-01-25,,,Holiday Blitz,YouTube
user_575,2024-01-19,2024-01-19,2024-01-22,2024-01-24,2024-01-27,Holiday Blitz,Email
user_576,2024-01-28,2024-01-28,2024-01-29,,,Winter Promo,Instagram
user_577,2024-01-26,2024-01-26,,,,Winter Promo,Google Ads
user_578,2024-01-23,2024-01-23,,,,Winter Promo,Facebook
user_579,2024-01-26,,,,,Winter Promo,Facebook
user_580,2024-01-05,2024-01-05,,,,Holiday Blitz,Facebook
user_581,2024-01-26,2024-01-26,2024-01-28,2024-01-29,2024-01-30,Winter Promo,Facebook
user_582,2024-01-21,2024-01-21,2024-01-23,2024-01-25,,Spring Launch,Instagram
user_583,2024-01-30,2024-01-30,,,,Spring Launch,Instagram
user_584,2024-01-23,2024-01-23,,,,Holiday Blitz,Google Ads
user_585,2024-01-09,2024-01-09,,,,Spring Launch,YouTube
user_586,2024-01-12,2024-01-12,,,,Winter Promo,Email
user_587,2024-01-21,2024-01-21,2024-01-23,2024-01-25,,Winter Promo,Google Ads
user_588,2024-01-01,2024-01-01,2024-01-03,2024-01-04,,Spring Launch,Facebook
user_589,2024-01-26,2024-01-26,,,,Holiday Blitz,Email
user_590,2024-01-26,,,,,Winter Promo,Google Ads
user_591,2024-01-01,2024-01-01,2024-01-04,2024-01-06,2024-01-09,Winter Promo,Facebook
user_592,2024-01-15,2024-01-15,,,,Spring Launch,Google Ads
user_593,2024-01-02,2024-01-02,2024-01-04,2024-01-06,,Holiday Blitz,Facebook
user_594,2024-01-30,2024-01-30,,,,Holiday Blitz,TikTok
user_595,2024-01-22,2024-01-22,2024-01-25,,,Spring Launch,Facebook
user_596,2024-01-16,2024-01-16,,,,Winter Promo,TikTok
user_597,2024-01-25,2024-01-25,,,,Spring Launch,Instagram
user_598,2024-01-08,2024-01-08,2024-01-09,,,Spring Launch,Facebook
user_599,2024-01-13,2024-01-13,2024-01-16,,,Spring Launch,Google Ads
user_600,2024-01-21,2024-01-21,2024-01-23,2024-01-25,,Winter Promo,Email
user_601,2024-01-01,,,,,Winter Promo,Instagram
user_602,2024-01-16,2024-01-16,2024-01-19,2024-01-21,2024-01-25,Spring Launch,TikTok
user_603,2024-01-29,2024-01-29,2024-01-30,2024-01-31,2024-02-03,Holiday Blitz,Email
user_604,2024-01-07,2024-01-07,2024-01-08,,,Spring Launch,TikTok
user_605,2024-01-05,2024-01-05,2024-01-08,,,Winter Promo,YouTube
user_606,2024-01-22,2024-01-22,2024-01-25,2024-01-27,,Holiday Blitz,Email
user_607,2024-01-29,2024-01-29,,,,Holiday Blitz,YouTube
user_608,2024-01-23,2024-01-23,2024-01-24,2024-01-25,2024-01-28,Winter Promo,YouTube
user_609,2024-01-03,2024-01-03,,,,Winter Promo,Instagram
user_610,2024-01-12,2024-01-12,,,,Spring Launch,Email
user_611,2024-01-26,2024-01-26,,,,Winter Promo,TikTok
user_612,2024-01-16,2024-01-16,,,,Holiday Blitz,Facebook
user_613,2024-01-19,2024-01-19,2024-01-21,2024-01-22,2024-01-23,Spring Launch,Instagram
user_614,2024-01-05,2024-01-05,,,,Spring Launch,Instagram
user_615,2024-01-22,2024-01-22,2024-01-25,2024-01-26,,Holiday Blitz,Facebook
user_616,2024-01-25,2024-01-25,,,,Winter Promo,Email
user_617,2024-01-29,2024-01-29,,,,Spring Launch,TikTok
user_618,2024-01-14,2024-01-14,2024-01-17,,,Holiday Blitz,Instagram
user_619,2024-01-28,2024-01-28,2024-01-29,2024-01-31,,Holiday Blitz,YouTube
user_620,2024-01-05,2024-01-05,2024-01-06,,,Holiday Blitz,Facebook
user_621,2024-01-15,2024-01-15,,,,Winter Promo,TikTok
user_622,2024-01-17,2024-01-17,2024-01-19,2024-01-20,,Winter Promo,Google Ads
user_623,2024-01-30,2024-01-30,2024-02-02,,,Winter Promo,Instagram
user_624,2024-01-14,,,,,Winter Promo,TikTok
user_625,2024-01-30,,,,,Holiday Blitz,YouTube
user_626,2024-01-20,2024-01-20,,,,Spring Launch,Email
user_627,2024-01-05,2024-01-05,,,,Holiday Blitz,Email
user_628,2024-01-12,2024-01-12,2024-01-15,,,Spring Launch,Facebook
user_629,2024-01-16,2024-01-16,2024-01-18,2024-01-19,,Spring Launch,YouTube
user_630,2024-01-26,,,,,Spring Launch,Facebook
user_631,2024-01-26,2024-01-26,2024-01-28,2024-01-30,2024-02-02,Winter Promo,Instagram
user_632,2024-01-16,2024-01-16,,,,Holiday Blitz,Facebook
user_633,2024-01-21,,,,,Spring Launch,Google Ads
user_634,2024-01-07,2024-01-07,2024-01-09,2024-01-11,,Holiday Blitz,Facebook
user_635,2024-01-04,2024-01-04,,,,Winter Promo,Facebook
user_636,2024-01-01,,,,,Spring Launch,Instagram
user_637,2024-01-30,2024-01-30,2024-02-02,2024-02-03,,Winter Promo,YouTube
user_638,2024-01-30,2024-01-30,2024-01-31,2024-02-02,,Winter Promo,TikTok
user_639,2024-01-05,2024-01-05,2024-01-07,2024-01-08,,Holiday Blitz,TikTok
user_640,2024-01-23,2024-01-23,,,,Spring Launch,Google Ads
user_641,2024-01-26,2024-01-26,,,,Winter Promo,Facebook
user_642,2024-01-10,2024-01-10,2024-01-13,,,Holiday Blitz,Instagram
user_643,2024-01-22,,,,,Spring Launch,Instagram
user_644,2024-01-05,2024-01-05,,,,Spring Launch,TikTok
user_645,2024-01-04,2024-01-04,,,,Winter Promo,Instagram
user_646,2024-01-02,2024-01-02,,,,Winter Promo,YouTube
user_647,2024-01-20,2024-01-20,2024-01-21,,,Winter Promo,Facebook
user_648,2024-01-10,2024-01-10,2024-01-13,,,Winter Promo,Email
user_649,2024-01-26,2024-01-26,2024-01-29,2024-01-31,,Spring Launch,TikTok
user_650,2024-01-19,2024-01-19,2024-01-20,2024-01-21,2024-01-24,Winter Promo,TikTok
user_651,2024-01-26,2024-01-26,2024-01-27,2024-01-28,,Winter Promo,Google Ads
user_652,2024-01-01,2024-01-01,2024-01-03,2024-01-04,,Winter Promo,Email
user_653,2024-01-24,2024-01-24,2024-01-25,2024-01-27,,Spring Launch,YouTube
user_654,2024-01-05,2024-01-05,,,,Holiday Blitz,TikTok
user_655,2024-01-13,2024-01-13,2024-01-14,2024-01-16,,Holiday Blitz,Facebook
user_656,2024-01-04,2024-01-04,,,,Spring Launch,Email
user_657,2024-01-16,2024-01-16,2024-01-19,2024-01-21,,Holiday Blitz,Email
user_658,2024-01-24,2024-01-24,,,,Spring Launch,TikTok
user_659,2024-01-16,2024-01-16,2024-01-18,,,Winter Promo,Email
user_660,2024-01-23,2024-01-23,,,,Holiday Blitz,Google Ads
user_661,2024-01-02,2024-01-02,2024-01-04,2024-01-06,2024-01-09,Spring Launch,Facebook
user_662,2024-01-17,2024-01-17,2024-01-18,2024-01-20,,Spring Launch,Instagram
user_663,2024-01-28,2024-01-28,,,,Winter Promo,Facebook
user_664,2024-01-27,2024-01-27,2024-01-28,2024-01-30,,Spring Launch,TikTok
user_665,2024-01-20,2024-01-20,2024-01-22,,,Holiday Blitz,Email
user_666,2024-01-24,2024-01-24,,,,Winter Promo,Facebook
user_667,2024-01-12,2024-01-12,,,,Spring Launch,Instagram
user_668,2024-01-18,2024-01-18,2024-01-19,2024-01-20,,Winter Promo,Google Ads
user_669,2024-01-03,2024-01-03,2024-01-06,2024-01-08,2024-01-09,Spring Launch,Facebook
user_670,2024-01-28,2024-01-28,2024-01-30,2024-02-01,,Holiday Blitz,Facebook
user_671,2024-01-01,2024-01-01,2024-01-02,,,Holiday Blitz,Google Ads
user_672,2024-01-01,2024-01-01,,,,Winter Promo,Google Ads
user_673,2024-01-29,2024-01-29,2024-02-01,2024-02-03,,Spring Launch,TikTok
user_674,2024-01-19,2024-01-19,2024-01-20,,,Winter Promo,Email
user_675,2024-01-11,2024-01-11,,,,Winter Promo,Email
user_676,2024-01-05,,,,,Holiday Blitz,TikTok
user_677,2024-01-12,2024-01-12,,,,Winter Promo,Google Ads
user_678,2024-01-03,,,,,Spring Launch,Instagram
user_679,2024-01-01,2024-01-01,2024-01-02,2024-01-03,,Holiday Blitz,Email
user_680,2024-01-01,2024-01-01,2024-01-04,2024-01-06,,Spring Launch,Instagram
user_681,2024-01-08,2024-01-08,2024-01-11,2024-01-13,,Winter Promo,Google Ads
user_682,2024-01-10,,,,,Holiday Blitz,Facebook
user_683,2024-01-11,2024-01-11,2024-01-14,,,Spring Launch,TikTok
user_684,2024-01-12,2024-01-12,2024-01-13,2024-01-15,,Spring Launch,Google Ads
user_685,2024-01-29,2024-01-29,2024-01-31,2024-02-01,,Winter Promo,Google Ads
user_686,2024-01-13,2024-01-13,2024-01-15,2024-01-16,,Spring Launch,YouTube
